kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag
7376490,K03586.01,,FALSE POSITIVE,5.877122413,1.238,3.7369,15647.1,45.95,1061.0,300.43,287.6,1,228.0,5778.0,4.325,-0.34,1.043,0.839,295.68607,42.970619,13.147
11968513,K03587.01,,FALSE POSITIVE,1.036592635,0.898,2.40749,124498.0,463.05,4194.0,73013.77,444.7,1,1088.0,4884.0,2.737,-0.28,8.747,1.522,294.3616,50.30526,14.441
4263529,K03358.01,,CANDIDATE,10.10404351,0.951,1.0022,1322.4,4.05,752.0,75.32,39.5,1,137.0,5530.0,4.541,-0.14,0.831,0.876,291.88907,39.361771,14.031
7866921,K03360.01,,FALSE POSITIVE,91.4999978,0.736,19.5818,65496.0,21.86,335.0,2.98,1018.4,1,13.0,5263.0,4.572,-0.14,0.774,0.816,279.85608,43.6679,14.801
6619815,K03361.01,Kepler-1696 b,CONFIRMED,65.9407869,0.332,7.776,580.4,2.33,454.0,10.04,19.8,1,20.0,5982.0,4.493,-0.04,0.96,1.047,295.57608,42.023361,15.502
6113752,K07763.01,,FALSE POSITIVE,406.45737,0.428,9.554,284.2,1.96,278.0,1.42,12.7,1,3.0,6217.0,4.364,-0.02,1.141,1.095,288.62289,41.44548,13.079
3098197,K03362.01,,FALSE POSITIVE,30.47639859,0.92,17.9728,130569.0,43.01,542.0,20.39,236.2,1,45.0,5913.0,4.585,-0.56,0.787,0.874,286.00461,38.28471,14.84
11651712,K03363.01,Kepler-1479 b,CONFIRMED,14.53260546,0.112,2.4212,328.9,1.69,746.0,73.37,29.0,1,74.0,6003.0,4.507,-0.14,0.932,1.019,285.71191,49.706661,13.785
9896558,K01718.02,Kepler-937 c,CONFIRMED,153.348739,0.261,12.205,388.0,2.14,377.0,4.78,12.7,2,7.0,6127.0,4.356,-0.3,1.08,0.964,294.16882,46.714611,15.224
7697103,K03430.01,,CANDIDATE,13.9248005,0.021,5.016,195.2,0.9,588.0,28.27,11.2,1,99.0,5271.0,4.669,-0.66,0.648,0.718,296.38269,43.386589,15.712
9267996,K03431.01,,CANDIDATE,19.6001405,0.971,8.613,282.0,2.08,676.0,49.23,19.7,1,68.0,6003.0,4.507,-0.14,0.932,1.019,285.22256,45.70874,13.874
7045605,K07808.01,,FALSE POSITIVE,361.526458,0.971,6.947,525.1,5.7,410.0,6.67,14.0,1,4.0,7196.0,4.064,-0.04,1.923,1.562,295.23029,42.516079,13.151
8738775,K03432.01,Kepler-1498 b,CONFIRMED,48.0506878,0.186,7.999,274.5,2.36,564.0,23.9,15.1,1,28.0,5332.0,4.083,0.18,1.453,0.932,284.77811,44.916779,15.033
7093401,K03433.01,,CANDIDATE,34.08429351,1.28,1.3521,3746.0,36.05,506.0,15.46,28.7,1,31.0,5252.0,4.428,0.1,0.922,0.83,282.34613,42.60891,15.417
7877818,K03816.01,,FALSE POSITIVE,9.44942628,1.217,6.3064,1211.9,75.22,1192.0,476.13,81.1,1,144.0,5092.0,3.689,0.02,2.664,1.265,286.28629,43.615978,13.819
5636642,K03817.01,,FALSE POSITIVE,0.933489066,1.243,1.41864,14259.0,48.01,1979.0,3648.49,374.5,1,662.0,5758.0,4.307,-0.24,1.084,0.869,296.33084,40.896259,16.428
6515722,K03818.01,,FALSE POSITIVE,1.908525084,0.015,4.169,218.9,3.74,3191.0,24558.81,26.9,1,532.0,9174.0,4.013,0.07,2.471,2.294,289.73917,41.965271,11.721
6679504,K07788.01,,FALSE POSITIVE,0.798467681,0.331,0.86,120.7,0.82,1718.0,2064.49,9.4,1,1630.0,5575.0,4.557,-0.78,0.733,0.706,288.00983,42.14996,15.89
5560831,K03819.01,,FALSE POSITIVE,0.867721348,0.987,4.8783,97653.0,67.0,2089.0,4487.7,587.9,1,897.0,5510.0,4.186,0.08,1.276,0.911,298.49457,40.731586,16.09
5305404,K03820.01,,FALSE POSITIVE,161.252567,0.869,23.626,2911.5,5.04,318.0,2.41,94.7,1,7.0,5985.0,4.574,-0.5,0.811,0.91,298.93143,40.404911,14.72
3728432,K03893.01,Kepler-1526 b,CONFIRMED,3.90863457,0.111,1.7704,867.2,1.86,787.0,91.01,36.6,1,342.0,4518.0,4.613,-0.24,0.653,0.639,285.11969,38.866421,15.646
6696580,K02092.03,Kepler-359 d,CONFIRMED,77.086191,1.227,4.77,942.8,29.77,464.0,11.0,12.9,3,16.0,6228.0,4.441,-0.08,1.049,1.107,293.29364,42.19635,15.886
5473535,K03894.01,,FALSE POSITIVE,1.673662758,1.186,2.3135,316.4,23.42,1729.0,2106.67,33.4,1,802.0,6444.0,4.433,-0.3,1.053,1.094,298.14502,40.69809,14.576
12106934,K03895.01,,FALSE POSITIVE,5.93717724,6.282,5.355,25450.0,594.32,1005.0,241.6,56.3,1,82.0,5780.0,4.438,0.0,1.0,1.0,289.17267,50.630558,18.358
6222898,K03896.01,,FALSE POSITIVE,3.89043062,0.025,6.596,195.4,1.24,1106.0,354.22,14.4,1,175.0,5646.0,4.449,-0.3,0.896,0.825,296.71689,41.504978,15.204
3955866,K03897.01,,FALSE POSITIVE,16.8282542,0.7071,39.098,655.3,2.66,668.0,46.95,78.3,1,,5575.0,4.496,0.56,0.972,1.08,291.92963,39.067108,14.889
11200767,K03667.01,,FALSE POSITIVE,2.489549075,1.33,2.4345,2829.7,59.57,1708.0,2007.56,160.6,1,545.0,6184.0,4.138,-0.36,1.406,0.991,296.4747,48.85371,13.368
9892816,K01955.03,Kepler-342 e,CONFIRMED,1.644221032,0.942,2.9122,47.8,1.18,1897.0,3071.95,24.1,4,752.0,6297.0,4.26,0.14,1.369,1.247,292.67807,46.726711,13.147
8589731,K03668.01,,FALSE POSITIVE,4.469731089,1.268,5.257,3159.6,84.63,1614.0,1604.34,286.7,1,303.0,5758.0,3.808,-0.06,2.318,1.258,300.78256,44.65501,13.246
4356766,K03669.01,,FALSE POSITIVE,1.731803197,0.63,5.6803,44612.0,22.87,1526.0,1285.11,221.1,1,656.0,5761.0,4.426,0.18,1.029,1.031,289.25427,39.409729,15.449
2167890,K03670.01,,FALSE POSITIVE,2.64830047,0.873,2.6395,12668.0,126.54,3042.0,20225.84,79.8,1,111.0,4839.0,2.761,-0.04,9.278,1.808,293.09363,37.514511,12.858
5384079,K02011.02,Kepler-348 c,CONFIRMED,17.2653659,0.007,5.02,67.9,1.16,888.0,146.92,13.9,2,77.0,6388.0,4.244,0.1,1.402,1.259,297.25504,40.54837,12.556
4935914,K03743.01,,FALSE POSITIVE,3.486318703,1.138,2.7904,60135.0,54.53,1201.0,491.1,190.7,1,71.0,5780.0,4.438,0.0,1.0,1.0,295.05191,40.012619,17.914
11303811,K03744.01,,FALSE POSITIVE,1.705780649,1.231,1.6271,15498.0,25.95,1101.0,348.32,31.8,1,668.0,4970.0,4.665,-1.02,0.591,0.589,295.06152,49.046558,15.77
2437783,K03745.01,,FALSE POSITIVE,7.45306683,10.337,4.7617,46552.0,1044.28,932.0,178.53,84.3,1,44.0,5780.0,4.438,0.0,1.0,1.0,290.25198,37.763203,17.3
12062660,K03746.01,,FALSE POSITIVE,2.929299629,1.025,7.102,83918.0,51.67,1272.0,618.11,374.6,1,211.0,5780.0,4.438,0.0,1.0,1.0,292.07089,50.546799,17.382
9777087,K03747.01,,FALSE POSITIVE,5.50811352,1.215,2.9516,40380.0,34.03,778.0,86.57,100.5,2,31.0,5188.0,4.687,-0.74,0.624,0.689,294.47,46.589581,17.065
5956776,K03821.01,,FALSE POSITIVE,0.569115097,0.444,3.5028,585597.0,156.15,3357.0,29827.37,229.6,1,1386.0,7174.0,4.13,-0.2,1.705,1.43,290.64828,41.23407,16.747
8883727,K03822.01,,FALSE POSITIVE,2.529073751,1.263,1.8827,1572.9,25.8,1137.0,395.83,73.4,1,532.0,5465.0,4.598,-0.26,0.766,0.857,291.13748,45.11092,15.573
4820550,K03823.01,,CANDIDATE,202.1168173,0.906,4.683,2701.2,5.8,286.0,1.59,56.3,1,7.0,5536.0,4.498,0.16,0.917,0.964,286.77145,39.983822,13.922
6516874,K03824.01,,FALSE POSITIVE,0.916326699,0.988,3.1427,96384.0,50.7,1917.0,3196.67,251.6,1,1242.0,6046.0,4.486,-0.08,0.972,1.053,290.09695,41.97068,15.896
11709124,K00435.03,Kepler-154 b,CONFIRMED,33.0405509,0.431,3.3613,577.4,2.36,561.0,23.4,27.5,6,33.0,5688.0,4.415,-0.12,0.971,0.895,289.78052,49.89653,14.534
9161118,K03898.01,,FALSE POSITIVE,1.306723495,1.229,6.606,12456.6,27.42,1170.0,443.02,311.7,1,880.0,4651.0,4.612,-0.32,0.657,0.644,294.32037,45.501282,15.984
3556229,K03899.01,,FALSE POSITIVE,0.7967202,0.839,4.25304,167719.0,56.89,1964.0,3497.4,716.6,1,557.0,5780.0,4.438,0.0,1.0,1.0,294.35196,38.604702,17.656
11911580,K03900.01,,FALSE POSITIVE,359.102042,1.201,16.949,1102.9,28.76,290.0,1.67,26.5,1,4.0,6355.0,4.41,-0.08,1.108,1.151,290.15457,50.259689,13.906
9480535,K03901.01,Kepler-1527 b,CONFIRMED,160.130899,0.791,13.775,1183.0,6.67,450.0,9.68,32.4,1,5.0,6092.0,4.056,0.14,1.759,1.283,297.41443,46.060822,15.13
10583225,K03902.01,,FALSE POSITIVE,2.69634575,0.54,3.785,185.2,1.46,1287.0,650.06,35.4,1,501.0,5418.0,4.335,0.1,1.051,0.871,283.78958,47.806431,14.544
5215251,K03903.01,,FALSE POSITIVE,2.553924603,1.258,9.835,1680.1,32.67,1352.0,789.69,100.5,1,451.0,5993.0,4.489,0.07,0.986,1.093,298.45837,40.39193,15.755
10383696,K03671.01,,FALSE POSITIVE,8.487871809,0.941,4.19829,118814.0,46.24,798.0,96.0,483.9,1,74.0,5553.0,4.558,0.07,0.855,0.964,280.8858,47.565632,16.947
9777090,K03672.01,,FALSE POSITIVE,5.50817321,0.739,3.6845,226850.0,39.18,768.0,82.55,268.7,1,16.0,5051.0,4.663,-0.54,0.644,0.696,294.47156,46.58923,17.779
11455484,K03673.01,,FALSE POSITIVE,6.142812722,0.477,6.0751,96593.0,31.9,994.0,230.71,316.1,1,104.0,5780.0,4.438,0.0,1.0,1.0,292.02893,49.387688,16.152
2446623,K03674.01,,FALSE POSITIVE,175.06586091,1.149,4.5181,45134.0,40.63,312.0,2.24,320.6,1,8.0,6021.0,4.57,-0.5,0.819,0.922,292.16528,37.794048,15.62
9596089,K03675.01,,FALSE POSITIVE,20.8392148,0.894,2.3321,177508.0,51.9,584.0,27.45,197.6,1,4.0,5378.0,4.488,-0.36,0.812,0.741,294.96225,46.225609,16.583
5738506,K03676.01,,FALSE POSITIVE,9.50158045,0.444,5.0701,443400.0,73.07,860.0,128.99,314.9,1,0.0,5780.0,4.438,0.0,1.0,1.0,299.68124,40.967922,18.347
9777087,K03747.02,,FALSE POSITIVE,19.226055,0.2579,2.949,3266.0,3.52,513.0,16.32,10.1,2,10.0,5193.0,4.689,-0.76,0.621,0.687,294.47,46.589581,17.065
4247807,K03748.01,,FALSE POSITIVE,2.050435466,1.275,8.0122,7765.3,34.84,1278.0,629.98,445.8,2,554.0,5440.0,4.496,-0.3,0.825,0.779,287.16849,39.379581,14.808
11547869,K03749.01,,CANDIDATE,10.72725536,1.056,1.7541,56197.0,12.85,307.0,2.1,160.5,1,10.0,3324.0,5.006,0.08,0.268,0.267,285.00772,49.503979,16.415
7700590,K03750.01,,FALSE POSITIVE,1.507101452,1.246,5.2005,15847.0,39.32,1573.0,1453.29,273.5,1,760.0,5884.0,4.453,-0.64,0.876,0.794,297.26233,43.30434,14.848
9053086,K03751.01,,FALSE POSITIVE,1.274841686,1.128,3.5903,50253.0,63.68,2025.0,3957.46,353.0,1,485.0,6211.0,4.247,-0.16,1.281,1.055,300.72165,45.306702,14.034
3128552,K02055.02,Kepler-1073 c,CONFIRMED,4.02582434,0.017,2.8059,265.3,1.79,1169.0,440.08,23.9,4,256.0,5509.0,4.308,0.16,1.116,0.924,294.15271,38.23304,14.523
5467113,K03825.01,,FALSE POSITIVE,2.845746618,0.126,13.0719,557741.0,135.99,1667.0,1822.75,829.1,1,278.0,5641.0,3.948,-0.12,1.776,1.021,296.67532,40.650009,15.833
8240123,K03826.01,,FALSE POSITIVE,2.30120705,1.262,25.08,1688.1,28.64,1254.0,583.42,132.5,1,492.0,5641.0,4.554,-0.06,0.85,0.944,294.22784,44.134739,15.818
5114623,K03827.01,,FALSE POSITIVE,337.377514,1.245,12.136,6110.0,37.23,271.0,1.28,60.0,2,,6029.0,4.452,-0.08,0.998,1.025,295.73285,40.26078,15.36
5114623,K03827.02,,FALSE POSITIVE,389.28075044,,12.52,,,,,,2,,,,,,,295.73285,40.26078,15.36
10031907,K03828.01,,FALSE POSITIVE,8.58965725,1.249,8.9793,1161.5,27.86,828.0,111.01,107.8,1,126.0,5697.0,4.539,0.07,0.892,1.004,298.82263,46.939129,14.649
6525946,K02093.02,,CANDIDATE,2.508116,0.472,2.504,188.1,12.28,3662.0,42618.46,18.3,3,426.0,5096.0,2.435,-1.52,8.769,0.763,292.95416,41.934799,15.357
5480736,K03904.01,,FALSE POSITIVE,8.56751264,1.182,5.449,347.9,23.05,972.0,210.83,17.9,1,155.0,6212.0,4.42,-0.12,1.054,1.06,299.52237,40.611252,14.943
8487748,K03905.01,,FALSE POSITIVE,1.061934313,1.218,3.194,607.0,15.14,1104.0,352.77,70.0,1,1261.0,4304.0,4.675,-0.58,0.566,0.552,288.90912,44.591831,15.454
9892856,K03906.01,,FALSE POSITIVE,2.406574511,1.187,3.4382,738.0,26.22,1481.0,1140.2,63.9,1,553.0,6167.0,4.428,0.21,1.107,1.2,292.69342,46.793892,15.42
7137213,K03907.01,,FALSE POSITIVE,28.64338839,0.968,1.2246,624.3,5.82,871.0,136.32,23.1,1,46.0,6507.0,4.002,-0.38,1.767,1.145,296.9978,42.65332,12.642
6795089,K07792.01,,FALSE POSITIVE,96.231257,0.442,2.488,938.0,29.26,965.0,204.8,8.8,1,6.0,4895.0,2.674,-0.34,9.529,1.563,296.44431,42.28735,13.648
3340313,K03677.01,,FALSE POSITIVE,30.5528701,1.134,5.3367,63521.0,63.57,685.0,51.9,510.8,1,20.0,6441.0,4.367,-0.12,1.165,1.152,290.96396,38.469501,16.245
9892816,K01955.04,Kepler-342 c,CONFIRMED,26.2347447,0.985,3.536,196.5,2.76,754.0,76.31,22.0,4,39.0,6297.0,4.26,0.14,1.369,1.247,292.67807,46.726711,13.147
4150804,K03678.01,Kepler-1513 b,CONFIRMED,160.88451966,0.284,10.8771,7590.4,9.09,346.0,3.39,526.1,1,9.0,5650.0,4.313,-0.28,1.044,0.818,289.7916,39.285328,12.888
5021174,K03679.01,,FALSE POSITIVE,4.04506346,0.529,3.22222,360177.0,67.94,1143.0,402.77,483.9,1,0.0,5780.0,4.438,0.0,1.0,1.0,294.58798,40.167068,17.705
9025971,K03680.01,Kepler-1657 b,CONFIRMED,141.2415405,0.12,6.7645,12990.5,11.49,352.0,3.62,380.9,1,8.0,5705.0,4.397,0.0,1.017,0.941,293.28156,45.309669,14.524
2581316,K03681.01,Kepler-1514 b,CONFIRMED,217.83184293,0.004,21.306,9148.7,11.17,343.0,3.29,1244.4,2,7.0,6259.0,4.385,0.14,1.167,1.21,292.62747,37.860142,11.69
9973109,K02018.02,,CANDIDATE,16.0988294,0.017,5.686,160.2,1.14,705.0,58.53,10.9,2,63.0,5657.0,4.401,-0.48,0.911,0.762,299.526,46.899261,14.55
6314185,K03752.01,,FALSE POSITIVE,1.433262145,0.933,5.6316,1849.5,5.67,1769.0,2319.46,159.3,1,939.0,5977.0,4.318,-0.46,1.068,0.864,299.24219,41.62323,14.888
8620561,K03753.01,,FALSE POSITIVE,0.782046543,0.633,1.9874,340464.0,43.07,1372.0,836.18,534.0,1,998.0,4768.0,4.661,-0.82,0.591,0.584,290.26721,44.711441,16.784
8937019,K03754.01,,FALSE POSITIVE,5.663604992,0.785,1.4283,163385.0,54.55,1021.0,257.36,169.4,1,112.0,5780.0,4.438,0.0,1.0,1.0,284.79047,45.230106,17.93
9896435,K03755.01,,FALSE POSITIVE,18.076610347,1.074,3.1396,65280.0,39.16,533.0,19.14,380.6,1,26.0,4848.0,4.55,0.06,0.764,0.755,294.12576,46.797779,16.636
10352938,K03756.01,,FALSE POSITIVE,6.47173281,0.267,7.1964,6472.7,13.68,1338.0,757.69,94.5,1,69.0,6318.0,4.079,0.06,1.685,1.242,296.69699,47.407627,14.35
10676927,K03830.01,,FALSE POSITIVE,1.031100362,0.293,2.9759,129157.0,27.35,1584.0,1491.65,178.5,1,428.0,5666.0,4.601,-0.48,0.752,0.841,296.14957,47.937832,17.022
5649836,K03831.01,,FALSE POSITIVE,0.597933142,0.634,3.47133,284383.0,63.46,2161.0,5169.99,1490.3,1,1311.0,5780.0,4.438,0.0,1.0,1.0,299.07919,40.828976,16.377
7620660,K03832.01,,FALSE POSITIVE,5.36652724,0.985,8.367,3122.5,7.97,982.0,219.72,50.7,1,214.0,5858.0,4.553,-0.26,0.849,0.94,295.56024,43.203178,15.48
3836399,K03834.01,,FALSE POSITIVE,1.540392098,1.184,3.7271,1022.0,17.63,1210.0,506.98,87.2,1,866.0,4911.0,4.564,-0.22,0.724,0.7,286.93588,38.924469,14.449
2581554,K03835.01,Kepler-1521 b,CONFIRMED,47.1484324,0.668,3.1347,1113.8,2.58,391.0,5.5,54.5,1,29.0,4975.0,4.579,-0.14,0.734,0.746,292.69028,37.83498,12.86
3128552,K02055.03,Kepler-1073 d,CONFIRMED,2.50475282,0.13,2.376,181.1,1.48,1369.0,828.59,18.9,4,381.0,5509.0,4.308,0.16,1.116,0.924,294.15271,38.23304,14.523
10363115,K03908.01,Kepler-1929 b,CONFIRMED,59.3627946,0.001,13.972,233.6,2.23,566.0,24.33,51.5,1,19.0,5786.0,4.106,-0.02,1.471,1.006,299.58337,47.448078,12.07
5966810,K03909.01,,CANDIDATE,247.891041,0.002,18.363,956.6,4.74,367.0,4.27,34.6,1,5.0,6121.0,4.163,0.16,1.536,1.257,293.8183,41.21146,14.948
10491062,K03910.01,,FALSE POSITIVE,2.199076661,1.22,6.11,777.4,21.72,1179.0,457.33,56.2,1,399.0,5310.0,4.565,-0.1,0.791,0.838,298.78415,47.655548,15.339
9761615,K03911.01,Kepler-1528 b,CONFIRMED,1.79110997,0.028,2.0917,167.5,1.29,1549.0,1356.76,24.3,1,743.0,6040.0,4.469,-0.02,0.999,1.07,287.40295,46.573978,14.496
4058881,K03912.01,,FALSE POSITIVE,7.77241144,0.317,5.272,286.9,1.69,938.0,183.58,18.9,1,350.0,6014.0,4.486,0.07,0.993,1.101,292.02042,39.16156,15.327
6863158,K07793.01,,CANDIDATE,1.99469354,0.643,5.297,75.1,0.46,758.0,78.2,8.9,1,680.0,3799.0,4.738,-0.1,0.51,0.518,291.85205,42.343361,15.846
2581316,K03681.02,Kepler-1514 c,CONFIRMED,10.51421162,0.877,3.877,85.4,1.25,943.0,187.06,21.6,2,125.0,6259.0,4.385,0.14,1.167,1.21,292.62747,37.860142,11.69
8621353,K03682.01,,FALSE POSITIVE,11.344347453,0.692,5.9738,258242.0,62.52,810.0,101.92,437.2,1,56.0,5780.0,4.438,0.0,1.0,1.0,290.53476,44.774345,17.953
10795103,K03683.01,Kepler-1515 b,CONFIRMED,214.3120439,0.016,16.2938,4523.4,9.17,380.0,4.93,562.8,1,6.0,6471.0,4.287,0.16,1.357,1.303,290.97394,48.178162,12.04
9394601,K03684.01,,FALSE POSITIVE,0.876826336,0.481,3.6097,138366.0,37.24,2042.0,4095.0,1338.1,1,1293.0,6344.0,4.481,-0.42,0.962,1.024,287.15314,45.983829,12.29
8494410,K03685.01,,FALSE POSITIVE,208.86909724,1.056,4.5707,21306.7,29.95,316.0,2.34,413.8,2,7.0,5914.0,4.421,-0.22,0.987,0.938,291.4946,44.523499,14.461
8494410,K03685.02,Kepler-1516 b,CONFIRMED,7.2593226,0.366,6.1394,247.5,1.57,967.0,206.88,40.1,2,182.0,5914.0,4.421,-0.22,0.987,0.938,291.4946,44.523499,14.461
6863161,K03757.01,,FALSE POSITIVE,1.98663794,1.105,4.7585,63156.0,134.5,3234.0,25932.61,193.0,1,87.0,9191.0,3.973,0.07,2.619,2.349,291.85333,42.30669,14.726
7840035,K03758.01,,FALSE POSITIVE,13.54208867,0.985,4.9406,28869.0,26.65,727.0,66.01,137.6,1,46.0,5496.0,4.405,-0.22,0.927,0.798,297.27789,43.56955,16.9
8543279,K03759.01,,FALSE POSITIVE,7.549303633,1.253,2.3665,10222.9,34.45,794.0,93.96,177.0,1,146.0,5402.0,4.581,0.07,0.815,0.931,283.95078,44.669022,15.992
8047283,K03760.01,,FALSE POSITIVE,0.77544539,1.272,1.8764,6791.4,35.53,1883.0,2974.07,205.1,1,1463.0,5861.0,4.546,-0.2,0.865,0.957,297.55621,43.854988,15.64
8308347,K03761.01,,CANDIDATE,164.950399,0.724,30.86,24493.0,11.23,252.0,0.95,65.7,1,7.0,5001.0,4.603,-0.58,0.664,0.645,294.89749,44.21579,15.473
7090867,K07810.01,,FALSE POSITIVE,308.255238,0.018,11.959,637.1,18.98,576.0,26.05,13.8,1,4.0,4852.0,2.896,0.04,7.797,1.742,280.99176,42.610538,13.444
7612691,K03836.01,,FALSE POSITIVE,3.46724809,0.953,11.01,1317.3,2.52,841.0,118.15,107.0,1,327.0,4969.0,4.713,-1.6,0.543,0.556,293.40939,43.225201,15.889
9761573,K03837.01,,FALSE POSITIVE,7.4413445,1.286,2.8754,2234.0,43.5,1136.0,393.59,66.4,1,12.0,6540.0,4.321,-0.38,1.183,1.066,287.3717,46.564838,14.114
8042789,K03838.01,,FALSE POSITIVE,4.618309224,1.247,3.6752,1191.0,25.43,947.0,190.56,68.5,1,288.0,5452.0,4.572,-0.04,0.815,0.91,296.39835,43.803532,15.757
10095484,K03839.01,,FALSE POSITIVE,0.677761275,1.205,3.7085,877.9,22.15,1906.0,3136.01,120.8,1,1578.0,5699.0,4.553,-0.1,0.853,0.95,298.71072,47.037449,14.382
5467102,K03840.01,,FALSE POSITIVE,2.845739012,1.213,11.9327,24391.8,44.7,1294.0,663.42,488.6,1,402.0,5982.0,4.493,-0.04,0.96,1.047,296.67294,40.650982,15.362
6780367,K07789.01,,FALSE POSITIVE,175.358905,0.034,5.34,215.0,2.9,420.0,7.36,9.1,1,8.0,5109.0,3.757,-0.38,2.02,0.85,292.72238,42.242031,13.385
10281221,K03913.01,,CANDIDATE,0.582895412,1.011,1.0528,587.5,5.87,2347.0,7152.6,87.0,1,2294.0,6263.0,4.46,-0.22,1.009,1.068,294.61252,47.343262,14.972
6525946,K02093.03,,CANDIDATE,0.496069986,0.269,1.5568,128.8,10.0,6285.0,369989.68,22.1,3,940.0,5096.0,2.435,-1.52,8.769,0.763,292.95416,41.934799,15.357
5471496,K03914.01,,FALSE POSITIVE,12.42618005,0.935,28.1949,1522.8,3.48,551.0,21.8,113.1,1,112.0,4624.0,4.619,-0.06,0.684,0.71,297.66675,40.65416,15.889
4544620,K03915.01,,FALSE POSITIVE,2.189090653,1.238,5.2094,1027.1,23.25,1185.0,466.32,78.3,1,599.0,5401.0,4.593,-0.16,0.777,0.871,285.89816,39.672218,15.875
5784777,K03916.01,Kepler-1529 b,CONFIRMED,5.33905606,0.02,1.6415,755.5,1.9,817.0,105.25,28.9,1,251.0,5057.0,4.573,-0.44,0.704,0.676,289.8707,41.04073,15.362
6863187,K07794.01,,FALSE POSITIVE,1.99492332,0.772,5.898,77.7,0.94,1451.0,1044.18,11.1,1,579.0,5957.0,4.498,0.07,0.971,1.083,291.85974,42.348701,15.634
6949061,K01960.02,Kepler-343 c,CONFIRMED,23.2218115,0.913,2.744,210.4,2.42,746.0,73.08,16.9,2,55.0,5808.0,4.185,0.14,1.374,1.054,291.96069,42.43301,14.128
9719636,K03686.01,,FALSE POSITIVE,3.351573993,0.011,2.8758,54546.0,24.15,1282.0,638.3,192.4,1,185.0,5984.0,4.408,-0.12,1.033,0.995,295.52621,46.457142,17.279
2452440,K03687.01,,FALSE POSITIVE,8.097050622,0.592,5.6736,65620.0,24.01,891.0,149.48,404.9,1,78.0,5753.0,4.423,-0.56,0.894,0.771,293.44687,37.72121,16.474
5020034,K03688.01,,FALSE POSITIVE,2.119107262,0.933,7.5384,124646.0,77.23,1851.0,2775.75,347.3,1,284.0,6381.0,4.155,-0.36,1.423,1.055,294.30389,40.192558,15.812
7017372,K03689.01,,CANDIDATE,5.24088367,0.65,3.3656,8531.2,12.74,1320.0,716.85,385.7,1,16.0,6452.0,4.241,-0.28,1.305,1.079,285.9718,42.545712,14.014
6974867,K07800.01,,FALSE POSITIVE,0.887691177,0.419,1.644,37.3,1.53,2709.0,12704.16,20.8,1,1503.0,5500.0,3.775,0.16,2.491,1.348,298.33722,42.432911,12.386
7102316,K02028.03,Kepler-351 d,CONFIRMED,142.545,0.015,8.75,905.4,2.52,318.0,2.42,13.7,3,8.0,5642.0,4.542,-0.14,0.846,0.91,286.4527,42.657879,15.99
11518142,K03762.01,Kepler-1519 b,CONFIRMED,240.7990472,0.647,16.666,5022.9,10.31,342.0,3.22,170.1,1,6.0,5758.0,4.168,0.12,1.385,1.029,296.66791,49.461861,14.822
3114667,K03763.01,,FALSE POSITIVE,0.888584158,0.453,2.25012,412710.0,43.7,1211.0,507.14,691.2,1,0.0,4324.0,4.639,-0.28,0.616,0.604,290.99725,38.282616,17.375
12109845,K03765.01,,FALSE POSITIVE,0.865959015,3.068,1.9058,291274.0,144.5,1162.0,434.65,620.8,1,507.0,4561.0,4.788,-1.84,0.469,0.492,290.91916,50.696388,16.44
3954227,K03766.01,,FALSE POSITIVE,0.594276199,4.038,2.0188,220745.0,266.99,1564.0,1414.7,285.2,1,1907.0,4756.0,4.603,-0.36,0.667,0.65,291.49286,39.050152,15.985
8651551,K03841.01,,FALSE POSITIVE,1.527491117,1.164,7.9136,33546.0,27.85,988.0,224.31,298.6,1,745.0,4273.0,4.652,-0.36,0.595,0.581,300.00583,44.718781,15.935
7115550,K07811.01,,FALSE POSITIVE,0.566814046,0.633,4.049,42.1,0.56,2039.0,4073.9,23.8,1,2372.0,5724.0,4.53,-0.38,0.827,0.845,291.08887,42.613899,14.225
9532637,K03842.01,,FALSE POSITIVE,0.61496383,0.506,1.93053,358049.0,44.79,1460.0,1074.84,806.5,1,0.0,4509.0,4.612,-0.16,0.663,0.656,294.35965,46.125389,17.453
5305451,K03843.01,,FALSE POSITIVE,161.253747,0.912,25.322,2598.4,4.98,295.0,1.8,54.7,1,6.0,5570.0,4.573,-0.2,0.803,0.88,298.94003,40.419441,15.397
7174349,K03844.01,,FALSE POSITIVE,2.974163938,0.736,1.7423,90282.0,34.74,1266.0,605.99,88.6,1,417.0,5780.0,4.438,0.0,1.0,1.0,281.43701,42.727314,19.294
11824218,K03845.01,,FALSE POSITIVE,15.84131693,1.247,1.8156,2617.7,670.04,2252.0,6085.07,38.2,1,79.0,4993.0,2.399,0.07,19.695,3.546,296.61591,50.021709,13.724
3128552,K02055.04,,CANDIDATE,6.13074243,0.9407,2.84,146.1,1.26,916.0,166.78,9.9,4,,5741.0,4.556,-0.24,0.833,0.91,294.15271,38.23304,14.523
10788461,K03925.01,Kepler-1530 d,CONFIRMED,9.2075634,0.898,3.365,1243.1,5.5,972.0,211.08,43.4,3,10.0,5678.0,4.215,0.2,1.303,1.015,288.16251,48.16515,14.026
