kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_count,koi_num_transits,koi_steff,koi_slogg,koi_smet,koi_srad,koi_smass,ra,dec,koi_kepmag,planet,planet_label
4478142,K05067.01,,CANDIDATE,219.931324,0.307,4.818,641.0,2.3,279.0,1.43,7.1,1,4.0,5557.0,4.5,0.12,0.912,0.958,295.1868,39.575691,14.254,0,candidate
4484179,K05068.01,,CANDIDATE,385.29212,0.0118,19.417,218.5,1.57,290.0,1.68,15.1,1,,6440.0,4.355,-0.76,1.053,0.916,296.4227,39.579391,13.086,0,candidate
5650930,K05188.01,,CANDIDATE,455.195496,0.054,3.565,293.6,2.09,290.0,1.67,8.0,1,,6478.0,4.29,-0.4,1.209,1.035,299.28336,40.834389,12.376,0,candidate
5697395,K05192.01,,CANDIDATE,50.55398,0.1379,6.159,199.7,0.94,367.0,4.29,7.9,1,,4895.0,4.609,-0.3,0.687,0.698,289.22729,40.94949,14.867,0,candidate
6805414,K05329.01,,CANDIDATE,200.2350497,0.674,23.612,10812.1,10.99,325.0,2.63,220.6,1,7.0,6108.0,4.471,-0.08,0.997,1.072,298.64493,42.285831,15.392,0,candidate
6869373,K05331.01,,CANDIDATE,31.5034587,0.053,3.315,210.6,1.17,484.0,13.02,8.6,1,43.0,5269.0,4.567,0.16,0.823,0.91,293.66772,42.320541,15.164,0,candidate
6875342,K05332.01,,CANDIDATE,22.2381062,0.288,2.68,104.2,1.09,702.0,57.27,7.1,1,60.0,6192.0,4.433,-0.06,1.055,1.097,295.23825,42.322361,14.296,0,candidate
6879183,K05333.01,,CANDIDATE,20.5477769,0.028,4.634,253.8,1.67,690.0,53.65,12.1,1,65.0,5922.0,4.429,0.18,1.057,1.095,296.10648,42.354279,15.529,0,candidate
4566848,K05071.01,,CANDIDATE,180.4118581,0.953,3.29,4268.0,8.86,329.0,2.77,33.2,1,6.0,6032.0,4.485,-0.06,0.973,1.055,293.16476,39.631561,15.656,0,candidate
5734702,K05196.01,,CANDIDATE,392.47291,0.761,7.867,345.6,5.46,442.0,9.04,12.2,1,4.0,6626.0,3.728,-0.34,2.704,1.426,298.92667,40.970451,12.361,0,candidate
2861298,K04958.01,,CANDIDATE,581.729006,0.2236,6.647,186.7,2.74,308.0,2.12,8.6,1,,5765.0,3.837,-0.46,2.005,1.007,293.31863,38.005466,12.362,0,candidate
4737848,K05079.01,,CANDIDATE,56.001782,0.5045,1.706,125.2,1.54,584.0,27.51,7.2,1,,6116.0,4.178,-0.32,1.332,0.974,289.09619,39.827278,13.228,0,candidate
4750962,K05083.01,,CANDIDATE,69.932459,0.0356,2.03,264.4,8.25,812.0,102.62,8.4,1,,5207.0,3.298,0.04,5.183,1.946,293.05536,39.840069,13.809,0,candidate
4760478,K05084.01,Kepler-1625 b,CONFIRMED,287.377314,0.015,18.821,4376.9,11.67,350.0,3.56,60.4,1,3.0,5548.0,3.964,0.12,1.793,1.079,295.42935,39.886539,15.756,1,confirmed
5793275,K05202.01,,CANDIDATE,535.93723,0.5968,11.85,337.2,1.83,227.0,0.63,8.8,1,3.0,6014.0,4.494,-0.08,0.958,1.043,292.55951,41.090012,14.679,0,candidate
5857656,K05205.01,,CANDIDATE,313.051405,0.2093,10.969,594.9,2.91,310.0,2.2,39.5,1,,6218.0,4.322,-0.06,1.185,1.072,284.66022,41.10894,12.842,0,candidate
5859725,K05207.01,,CANDIDATE,18.9828305,0.021,6.303,49.1,0.72,707.0,59.15,9.6,1,52.0,5962.0,4.443,0.1,1.035,1.083,285.68912,41.18961,13.048,0,candidate
6719052,K05320.01,,CANDIDATE,357.437578,0.1427,15.903,272.3,3.13,422.0,7.53,13.6,1,,7610.0,4.127,0.07,1.862,1.693,298.45322,42.1101,13.723,0,candidate
6721603,K05321.01,,CANDIDATE,215.634356,0.002,15.097,148.0,1.92,404.0,6.28,12.3,1,6.0,6163.0,4.06,-0.32,1.568,1.03,298.95654,42.156315,13.793,0,candidate
6756369,K05322.01,,CANDIDATE,30.928898,0.7846,3.436,203.3,8.1,1051.0,288.95,8.5,1,,5029.0,3.237,0.0,5.127,1.653,283.97293,42.276588,13.907,0,candidate
6765563,K05324.01,,CANDIDATE,293.392635,0.1322,3.661,518.8,6.84,428.0,7.93,9.9,1,,5203.0,3.489,-0.5,3.055,1.051,287.90686,42.208721,13.705,0,candidate
6776555,K05327.01,,CANDIDATE,5.43361347,0.234,1.0338,1421.0,2.09,548.0,21.27,17.9,1,52.0,3694.0,4.686,0.56,0.566,0.567,291.55667,42.214169,15.808,0,candidate
2992634,K04960.01,,CANDIDATE,47.82278681,,1.19,,,,,,1,,,,,,,292.07803,38.153831,14.395,0,candidate
3001955,K04961.01,,CANDIDATE,348.96347,0.6924,13.84,585.2,2.04,198.0,0.36,11.8,1,,4823.0,4.564,0.44,0.792,0.837,294.0845,38.156319,15.325,0,candidate
3101178,K04963.01,,CANDIDATE,59.4037839,0.94,10.041,123.5,1.65,570.0,24.93,17.0,1,23.0,6373.0,4.256,-0.54,1.209,0.961,287.04688,38.231617,11.679,0,candidate
3239171,K04967.01,,CANDIDATE,43.581043,0.277,6.883,348.7,1.94,558.0,22.89,8.7,1,30.0,6225.0,4.45,-0.12,1.031,1.091,292.47034,38.394341,15.63,0,candidate
4761427,K05085.01,,CANDIDATE,327.063,0.3983,8.06,1006.0,2.82,248.0,0.89,8.8,1,,5750.0,4.538,-0.04,0.882,0.98,295.62579,39.824638,15.941,0,candidate
4770798,K05087.01,,CANDIDATE,651.07431,0.0343,5.603,153.7,1.55,234.0,0.71,7.1,1,,5696.0,4.218,0.04,1.261,0.959,297.50919,39.88802,12.524,0,candidate
4813750,K05088.01,,CANDIDATE,49.1782244,0.315,5.8,449.0,1.79,468.0,11.32,9.4,1,21.0,5674.0,4.473,-0.54,0.839,0.764,283.67819,39.964279,15.527,0,candidate
4833409,K05092.01,,CANDIDATE,271.790292,0.0142,2.944,318.4,2.38,354.0,3.72,8.1,1,,6484.0,4.258,-0.22,1.32,1.151,291.10825,39.955681,13.887,0,candidate
5946568,K05211.01,,CANDIDATE,3.5645249,0.188,2.062,53.9,0.6,1029.0,265.37,8.0,1,371.0,5435.0,4.578,0.07,0.824,0.937,287.00836,41.289101,12.936,0,candidate
5954894,K05213.01,,CANDIDATE,48.2455501,0.3106,1.375,60.5,0.64,449.0,9.61,5.0,1,,5441.0,4.481,-0.36,0.827,0.756,290.0495,41.250359,12.429,0,candidate
5965629,K05216.01,,CANDIDATE,377.311149,0.3818,3.33,804.0,2.56,243.0,0.83,8.3,1,,5897.0,4.531,-0.16,0.891,0.983,293.46365,41.290939,15.495,0,candidate
6934045,K05336.01,,CANDIDATE,265.741374,0.652,18.078,273.4,3.24,413.0,6.9,21.6,1,5.0,6537.0,4.044,-0.02,1.859,1.397,286.79755,42.42091,13.491,0,candidate
6939913,K05337.01,,CANDIDATE,470.65357,0.1585,3.458,985.0,2.99,238.0,0.75,8.3,1,,6039.0,4.493,-0.14,0.951,1.027,289.04572,42.446758,15.07,0,candidate
7009548,K05341.01,,CANDIDATE,15.18575582,0.474,0.633,256.7,2.26,922.0,170.46,11.8,1,89.0,6311.0,4.207,-0.28,1.339,1.05,282.29132,42.545509,12.493,0,candidate
3242039,K04969.01,,CANDIDATE,59.14382117,,1.74,,,,,,1,,,,,,,293.20349,38.341801,13.815,0,candidate
3340165,K04972.01,,CANDIDATE,26.092284,0.068,6.623,122.4,1.35,717.0,62.57,12.2,1,49.0,6346.0,4.362,0.14,1.214,1.241,290.9241,38.438339,13.98,0,candidate
3355104,K04975.01,,CANDIDATE,47.0628978,0.819,1.545,1647.0,4.1,483.0,12.9,14.5,1,24.0,5838.0,4.529,-0.08,0.897,0.992,294.63104,38.404549,15.706,0,candidate
4912650,K05098.01,,CANDIDATE,100.345648,0.54,7.939,372.3,1.57,325.0,2.62,15.2,1,15.0,5180.0,4.548,0.0,0.8,0.825,288.34174,40.09639,14.855,0,candidate
4914221,K05099.01,,CANDIDATE,111.187116,0.8164,3.569,110.8,1.51,440.0,8.86,7.3,1,,5806.0,4.168,-0.3,1.281,0.881,288.9306,40.057339,12.709,0,candidate
5981058,K05219.01,,CANDIDATE,27.765596,0.069,19.49,147.6,1.2,605.0,31.66,14.2,1,53.0,5897.0,4.476,0.16,0.999,1.088,297.26181,41.255508,15.197,0,candidate
6021840,K05222.01,,CANDIDATE,367.6758,0.0213,23.5,699.5,2.77,271.0,1.27,14.0,1,,6140.0,4.455,0.07,1.048,1.142,283.51559,41.335819,15.343,0,candidate
6023571,K05223.01,,CANDIDATE,354.21154,0.2007,18.594,821.3,8.41,363.0,4.12,22.0,1,,4842.0,3.562,0.26,3.035,1.227,284.3486,41.319389,13.682,0,candidate
6025174,K05224.01,,CANDIDATE,171.028691,0.26,11.784,394.2,2.49,376.0,4.72,13.1,1,6.0,6123.0,4.332,0.34,1.252,1.229,285.17563,41.342499,14.892,0,candidate
3356156,K04976.01,,CANDIDATE,624.90338,0.0703,12.169,249.0,2.77,320.0,2.48,10.6,1,,7089.0,4.148,0.08,1.729,1.532,294.86414,38.480183,13.62,0,candidate
3425363,K04977.01,,CANDIDATE,25.5338535,0.1577,2.076,368.0,1.18,410.0,6.66,8.3,1,,4445.0,4.63,-0.26,0.635,0.629,285.5293,38.548141,15.573,0,candidate
3428127,K04978.01,,CANDIDATE,339.18998,0.2222,5.117,822.0,2.75,253.0,0.96,7.6,1,,5544.0,4.402,-0.08,0.966,0.859,286.59076,38.5583,15.278,0,candidate
3441795,K04981.01,,CANDIDATE,349.73652,0.0074,3.428,886.0,2.32,216.0,0.52,6.0,1,,5310.0,4.582,0.0,0.796,0.886,290.94846,38.56591,15.466,0,candidate
4915582,K05101.01,,CANDIDATE,436.18813,0.0998,11.35,118.0,1.64,331.0,2.84,8.7,1,,6499.0,4.084,-0.66,1.497,0.993,289.35559,40.068352,13.026,0,candidate
4918303,K05104.01,,CANDIDATE,21.1579573,0.775,4.706,215.9,1.63,682.0,51.22,10.2,1,64.0,6063.0,4.476,0.07,1.012,1.117,290.12497,40.098381,15.531,0,candidate
4940376,K05107.01,,CANDIDATE,169.330666,0.5518,2.6,532.7,16.68,698.0,56.11,9.7,1,,5106.0,3.006,-0.28,7.052,1.839,296.01852,40.087151,13.743,0,candidate
6034379,K05226.01,,CANDIDATE,249.35154,0.2745,13.76,1637.0,4.42,289.0,1.65,8.2,1,,5780.0,4.438,,1.0,1.0,289.18372,41.343376,13.931,0,candidate
6034834,K05227.01,,CANDIDATE,371.56492,0.2626,14.736,375.5,1.89,259.0,1.06,16.2,1,,5735.0,4.351,-0.5,0.972,0.773,289.34515,41.36478,14.058,0,candidate
6036286,K05228.01,,CANDIDATE,546.53309,0.6074,16.04,758.0,1.03,94.0,0.02,12.3,1,,3434.0,4.892,0.0,0.36,0.368,289.81567,41.396439,15.347,0,candidate
6038152,K05229.01,,CANDIDATE,364.63189,0.4524,22.93,302.8,2.06,298.0,1.86,13.3,1,,6446.0,4.381,-0.1,1.155,1.17,290.39862,41.351559,14.425,0,candidate
6043490,K05230.01,,CANDIDATE,330.738115,0.154,4.998,333.3,4.42,375.0,4.7,8.7,1,,5458.0,3.755,-0.14,2.453,1.248,292.16544,41.329342,13.381,0,candidate
6045404,K05231.01,,CANDIDATE,78.876125,0.2209,4.912,472.3,2.03,427.0,7.86,8.1,1,,6046.0,4.509,-0.2,0.927,1.011,292.74023,41.37896,15.819,0,candidate
3540873,K04986.01,,CANDIDATE,444.04257,0.062,10.9,417.4,1.48,211.0,0.47,7.4,1,,5776.0,4.622,-0.72,0.726,0.807,290.3548,38.672531,14.795,0,candidate
3548645,K04991.01,,CANDIDATE,211.330867,0.055,4.66,531.0,2.09,300.0,1.92,7.5,1,,5941.0,4.519,-0.14,0.911,1.001,292.4809,38.654121,15.27,0,candidate
4953262,K05110.01,,CANDIDATE,105.5904748,0.743,2.188,292.4,8.16,670.0,47.59,9.5,1,13.0,4869.0,3.193,-0.04,4.383,1.094,298.76041,40.052792,11.653,0,candidate
6067545,K05236.01,,CANDIDATE,550.86514,0.027,14.548,346.5,2.06,238.0,0.76,20.8,1,3.0,5912.0,4.367,0.1,1.115,1.056,298.39798,41.314892,13.093,0,candidate
6115356,K05237.01,,CANDIDATE,380.39474,0.1094,10.775,603.0,1.84,224.0,0.6,8.6,1,,5772.0,4.608,-0.62,0.745,0.823,289.20016,41.430752,15.326,0,candidate
3553900,K04992.01,,CANDIDATE,12.5747207,0.588,2.896,323.3,1.45,693.0,54.46,10.5,1,83.0,5654.0,4.59,-0.38,0.774,0.865,293.77448,38.654381,15.133,0,candidate
5027859,K05117.01,,CANDIDATE,33.3726538,0.038,3.663,618.4,1.95,491.0,13.7,10.1,1,30.0,5504.0,4.583,-0.16,0.796,0.892,296.01883,40.108009,15.986,0,candidate
5036052,K05119.01,,CANDIDATE,143.163697,0.9527,4.854,390.3,20.03,741.0,71.41,12.9,1,,5145.0,3.05,0.07,7.653,2.394,297.78833,40.130909,12.644,0,candidate
6184894,K05245.01,Kepler-1627 b,CONFIRMED,7.20281185,0.028,2.8305,1832.6,3.06,794.0,93.79,49.4,1,144.0,5388.0,4.56,-0.7,0.717,0.681,284.05667,41.576729,13.028,1,confirmed
6197658,K05247.01,,CANDIDATE,282.0309,0.3315,14.69,782.0,3.22,315.0,2.32,11.8,1,,6343.0,4.411,0.07,1.137,1.213,289.5257,41.500488,14.81,0,candidate
6198670,K05248.01,,CANDIDATE,179.25465,0.1755,22.35,272.4,1.35,301.0,1.94,9.9,1,,5692.0,4.496,-0.56,0.82,0.77,289.82709,41.524811,15.142,0,candidate
3646449,K04999.01,,CANDIDATE,65.752109,0.109,6.854,382.5,2.0,458.0,10.36,9.9,1,20.0,5816.0,4.432,0.16,1.03,1.047,291.65906,38.712158,15.478,0,candidate
3647097,K05001.01,,CANDIDATE,59.9655175,0.0853,1.89,310.1,1.92,481.0,12.67,5.5,1,,5729.0,4.372,0.28,1.105,1.048,291.82471,38.779911,14.647,0,candidate
3748239,K05003.01,,CANDIDATE,112.951287,0.3936,4.284,555.6,15.19,783.0,88.86,7.3,1,,5215.0,3.073,-0.44,6.428,1.782,291.78705,38.863152,13.446,0,candidate
3751118,K05004.01,,CANDIDATE,103.363691,0.5904,6.012,359.1,2.0,385.0,5.19,9.4,1,,5762.0,4.461,0.38,1.022,1.103,292.5578,38.8503,14.505,0,candidate
5094412,K05124.01,,CANDIDATE,276.879492,1.045,3.779,1762.0,11.67,260.0,1.08,10.4,1,5.0,5324.0,4.396,0.1,0.966,0.846,290.2984,40.287842,15.772,0,candidate
5110453,K05126.01,,CANDIDATE,418.04355,0.8391,10.777,481.6,13.73,463.0,10.83,10.8,1,,5110.0,3.184,-0.2,5.469,1.668,294.84802,40.240879,13.637,0,candidate
5166811,K05130.01,,CANDIDATE,370.05918,0.0166,11.86,669.8,1.9,206.0,0.43,8.6,1,,5228.0,4.592,-0.18,0.751,0.806,284.46585,40.314941,15.612,0,candidate
6203955,K05249.01,,CANDIDATE,19.4534296,0.046,4.873,149.0,1.25,744.0,72.59,9.8,1,33.0,6372.0,4.453,-0.32,1.015,1.066,291.50589,41.550388,14.518,0,candidate
6266866,K05254.01,,CANDIDATE,232.916142,0.2313,7.037,64.8,1.2,361.0,4.02,8.5,1,,5807.0,4.108,0.06,1.496,1.046,284.59164,41.639271,10.926,0,candidate
9002278,K00701.04,Kepler-62 f,CONFIRMED,267.282521,0.378,7.788,471.9,1.43,207.0,0.44,19.3,5,4.0,4926.0,4.653,-0.36,0.662,0.727,283.21274,45.349861,13.725,1,confirmed
6026438,K02045.03,Kepler-354 c,CONFIRMED,16.9348104,0.471,3.408,346.3,1.31,508.0,15.77,11.5,3,57.0,4650.0,4.589,-0.04,0.706,0.704,285.75146,41.33564,15.549,1,confirmed
3229150,K02150.02,,CANDIDATE,44.7055876,1.692,6.262,471.8,72.59,509.0,15.83,12.0,2,32.0,5942.0,4.506,-0.06,0.938,1.028,289.84286,38.309601,15.253,0,candidate
11360805,K02422.02,,CANDIDATE,57.3888262,0.876,3.543,344.4,1.88,406.0,6.41,11.9,2,25.0,5242.0,4.512,0.14,0.856,0.869,296.55005,49.102322,14.803,0,candidate
3757521,K05006.01,,CANDIDATE,126.51457638,,2.15,,,,,,1,,,,,,,294.12369,38.81583,12.5,0,candidate
3758499,K05007.01,,CANDIDATE,14.5168151,0.607,5.796,86.0,1.82,1030.0,265.78,11.7,2,72.0,5934.0,3.945,-0.06,1.885,1.141,294.36734,38.846889,13.698,0,candidate
3834728,K05009.01,,CANDIDATE,359.98653,0.3719,3.866,671.0,1.76,200.0,0.38,5.6,1,,5171.0,4.626,-0.52,0.677,0.706,286.23233,38.991749,15.155,0,candidate
5181299,K05134.01,,CANDIDATE,573.23826,0.0078,2.641,470.1,6.93,338.0,3.09,6.8,1,,5172.0,3.534,-0.2,3.264,1.33,290.09991,40.386581,13.815,0,candidate
5184144,K05135.01,,CANDIDATE,314.765374,0.158,3.325,732.0,2.0,217.0,0.53,7.5,1,,5228.0,4.6,-0.14,0.755,0.836,290.93436,40.358158,15.578,0,candidate
6309307,K05262.01,,CANDIDATE,438.98396,0.546,9.62,745.2,32.58,599.0,30.43,14.0,1,,5053.0,2.77,0.07,11.706,2.939,298.19696,41.650452,12.356,0,candidate
8753896,K02473.03,Kepler-389 c,CONFIRMED,14.5123622,0.927,4.163,355.8,2.08,636.0,38.6,11.8,3,81.0,5094.0,4.469,0.16,0.87,0.813,291.95999,44.900021,15.77,1,confirmed
3863877,K05021.01,,CANDIDATE,288.07937,0.0483,3.161,991.0,3.01,269.0,1.25,7.6,1,,5825.0,4.504,0.21,0.965,1.083,294.90323,38.95647,15.212,0,candidate
5255259,K05142.01,,CANDIDATE,198.895864,0.0543,4.193,1779.0,3.33,264.0,1.14,13.0,1,,5184.0,4.502,-0.16,0.808,0.756,284.54691,40.468529,15.805,0,candidate
6346894,K05264.01,,CANDIDATE,52.69092296,,2.31,,,,,,1,,,,,,,285.14172,41.711552,12.358,0,candidate
6347890,K05266.01,,CANDIDATE,37.71508287,,1.8,,,,,,1,,,,,,,285.62076,41.73806,15.294,0,candidate
6350031,K05267.01,,CANDIDATE,5.1779065,0.073,5.366,129.5,2.93,1636.0,1692.64,9.5,1,32.0,5921.0,3.766,0.2,2.589,1.427,286.65286,41.756142,14.326,0,candidate
6359881,K05268.01,,CANDIDATE,474.22897,0.1936,13.05,475.2,2.0,225.0,0.6,7.2,1,,5818.0,4.523,0.07,0.925,1.039,290.38223,41.757408,15.322,0,candidate
6359929,K05269.01,,CANDIDATE,371.50631,0.0156,8.854,992.0,2.88,242.0,0.8,14.1,1,,5696.0,4.491,0.02,0.924,0.965,290.39795,41.75079,15.392,0,candidate
11177676,K03281.01,Kepler-1454 b,CONFIRMED,47.0320478,0.161,5.892,367.8,1.98,492.0,13.83,13.7,1,22.0,5370.0,4.337,0.18,1.055,0.881,284.22333,48.831772,14.904,1,confirmed
3865815,K05022.01,,CANDIDATE,117.26808432,,2.2,,,,,,1,,,,,,,295.35132,38.92704,12.501,0,candidate
3955444,K05027.01,,CANDIDATE,62.312419,0.3683,5.561,123.0,6.15,838.0,116.69,9.1,1,,4999.0,3.243,0.28,5.615,2.012,291.82446,39.00618,13.172,0,candidate
9274092,K05649.01,,CANDIDATE,426.942225,0.2981,3.965,1209.0,2.32,187.0,0.29,11.8,1,,5126.0,4.623,-0.56,0.669,0.685,288.78986,45.727459,15.218,0,candidate
9282853,K05651.01,,CANDIDATE,83.499618,0.341,16.03,501.0,1.72,343.0,3.29,16.1,1,13.0,5141.0,4.526,-0.24,0.773,0.731,292.64258,45.732342,15.726,0,candidate
9292100,K05652.01,,CANDIDATE,91.507044,0.1665,5.019,539.0,1.43,302.0,1.97,12.4,1,,5040.0,4.635,-0.84,0.626,0.616,296.05667,45.76976,14.969,0,candidate
9300066,K05653.01,,CANDIDATE,188.664098,0.2033,5.179,960.0,2.02,232.0,0.68,9.4,1,,4788.0,4.599,-0.36,0.672,0.655,298.3862,45.764229,15.545,0,candidate
10186761,K05772.01,,CANDIDATE,75.636309,0.2749,2.588,174.6,1.32,447.0,9.45,6.0,1,,6072.0,4.467,-0.08,0.994,1.054,281.32047,47.214809,13.825,0,candidate
10191449,K05775.01,,CANDIDATE,492.23808,0.0198,12.53,676.8,2.19,209.0,0.45,13.2,1,,5609.0,4.546,-0.04,0.854,0.937,284.0925,47.251381,15.502,0,candidate
10199984,K05776.01,,CANDIDATE,198.6004,0.648,3.53,300.8,4.6,458.0,10.45,9.8,1,,5357.0,3.641,-0.58,2.522,1.014,288.47318,47.247921,13.183,0,candidate
7625138,K05406.01,,CANDIDATE,5.71966537,0.1103,3.938,19.1,0.82,1479.0,1131.75,11.3,1,,6356.0,3.985,-0.14,1.865,1.227,296.65967,43.27029,11.331,0,candidate
8507586,K05528.01,,CANDIDATE,201.621794,0.1779,3.172,480.0,2.02,309.0,2.14,6.8,1,,5919.0,4.483,-0.24,0.923,0.945,296.19122,44.542122,15.169,0,candidate
8525101,K05532.01,,CANDIDATE,24.6777128,0.6305,5.088,131.3,6.04,1176.0,451.88,9.0,1,,4995.0,3.118,-0.28,5.058,1.225,300.83527,44.560661,13.434,0,candidate
8525286,K05533.01,,CANDIDATE,113.05980069,,19.03,,,,,,1,,,,,,,300.90146,44.597328,13.43,0,candidate
9304976,K05654.01,,CANDIDATE,54.6957124,0.954,6.89,1096.0,3.28,405.0,6.34,12.4,1,25.0,5299.0,4.535,-0.44,0.757,0.715,299.81772,45.709164,13.823,0,candidate
9330740,K05656.01,,CANDIDATE,169.84787744,,2.82,,,,,,1,,,,,,,286.12247,45.84251,12.687,0,candidate
9334027,K05657.01,,CANDIDATE,284.699924,0.3145,3.709,371.1,2.0,293.0,1.74,7.6,1,,6054.0,4.425,-0.1,1.028,1.023,288.02945,45.800098,14.403,0,candidate
9363944,K05660.01,,CANDIDATE,402.20969,0.3779,5.298,472.5,10.03,452.0,9.86,9.5,1,,4961.0,3.131,-0.26,4.649,1.067,299.03528,45.869289,13.66,0,candidate
10272858,K05782.01,,CANDIDATE,584.55603,0.3282,3.671,346.7,6.69,354.0,3.73,10.0,1,,5208.0,3.458,-0.2,3.62,1.37,291.36295,47.328709,11.367,0,candidate
10319834,K05785.01,,CANDIDATE,70.31252504,,13.66,,,,,,1,,,,,,,281.88324,47.41605,14.942,0,candidate
10339000,K05787.01,,CANDIDATE,69.775633,0.3519,9.205,140.9,1.19,480.0,12.52,9.7,1,,6224.0,4.413,-0.58,0.983,0.91,291.63892,47.474972,14.333,0,candidate
7625143,K05407.01,,CANDIDATE,58.5029431,0.0062,1.633,117.0,1.54,611.0,33.01,7.0,1,,6525.0,4.215,-0.22,1.412,1.196,296.6608,43.275089,13.048,0,candidate
7631138,K05408.01,,CANDIDATE,415.748785,0.1124,3.313,463.7,3.24,283.0,1.51,9.2,1,,5324.0,4.027,0.02,1.534,0.912,298.03403,43.228271,14.03,0,candidate
7662502,K05410.01,,CANDIDATE,24.1527864,0.175,4.451,78.1,0.97,701.0,57.15,9.3,1,54.0,6223.0,4.392,-0.08,1.095,1.073,282.98114,43.300407,13.664,0,candidate
7672215,K05411.01,,CANDIDATE,11.1734401,0.268,4.545,61.3,1.4,1279.0,632.06,9.0,1,119.0,7372.0,4.142,-0.04,1.752,1.552,287.93747,43.377659,13.335,0,candidate
7690782,K05413.01,,CANDIDATE,428.379308,0.7102,4.066,386.6,2.0,236.0,0.74,7.4,1,,5574.0,4.381,-0.28,0.953,0.798,294.51031,43.322319,14.105,0,candidate
8547213,K05536.01,,CANDIDATE,392.72811,0.4505,12.48,499.7,1.85,226.0,0.62,12.0,1,,5701.0,4.558,-0.3,0.815,0.877,286.11234,44.657581,15.033,0,candidate
8547537,K05539.01,,CANDIDATE,374.05697,0.1026,22.53,961.1,2.34,209.0,0.45,20.6,1,,5302.0,4.595,-0.12,0.771,0.865,286.29144,44.658772,15.583,0,candidate
8548454,K05541.01,,CANDIDATE,339.633833,0.111,8.859,517.8,2.04,250.0,0.93,12.0,1,,5823.0,4.522,-0.08,0.901,0.984,286.80566,44.63987,14.699,0,candidate
9391817,K05663.01,,CANDIDATE,140.884533,0.013,10.245,158.0,1.52,392.0,5.6,16.4,1,8.0,5960.0,4.306,0.1,1.213,1.087,285.60675,45.990318,13.06,0,candidate
9394953,K05665.01,,CANDIDATE,100.494129,0.0813,2.679,57.6,1.33,523.0,17.64,6.9,1,,6018.0,4.036,-0.2,1.75,1.24,287.3548,45.948662,11.484,0,candidate
9397862,K05666.01,,CANDIDATE,182.453195,0.0792,2.721,184.0,1.26,332.0,2.89,5.2,1,,6164.0,4.483,-0.44,0.927,0.952,289.02255,45.926022,13.872,0,candidate
10387792,K05789.01,,CANDIDATE,383.26217,0.1407,4.84,448.4,1.57,203.0,0.4,11.0,1,,5074.0,4.536,-0.22,0.761,0.725,283.46307,47.5546,14.06,0,candidate
10394802,K05790.01,,CANDIDATE,178.266978,0.886,5.276,1857.0,3.71,241.0,0.8,12.5,1,7.0,4899.0,4.624,0.07,0.713,0.818,287.29132,47.598251,15.518,0,candidate
10453009,K05794.01,,CANDIDATE,30.9771151,0.5092,3.188,125.0,4.3,950.0,192.79,6.8,1,,5197.0,3.453,-0.2,3.784,1.483,283.58612,47.633739,13.785,0,candidate
10459749,K05795.01,,CANDIDATE,19.11280242,,1.58,,,,,,1,,,,,,,287.11761,47.61618,15.952,0,candidate
7731281,K05416.01,Kepler-1628 b,CONFIRMED,76.377855,0.577,4.809,11004.0,6.28,240.0,0.78,38.6,1,3.0,3869.0,4.674,0.21,0.584,0.587,281.6337,43.411579,16.595,1,confirmed
7747091,K05418.01,,CANDIDATE,14.2673439,0.042,3.171,217.5,1.21,657.0,44.12,9.0,1,92.0,5475.0,4.567,0.07,0.837,0.944,289.72818,43.488239,15.181,0,candidate
7757620,K05422.01,,CANDIDATE,360.64485255,,11.19,,,,,,1,,,,,,,293.41537,43.41761,13.579,0,candidate
8570210,K05545.01,,CANDIDATE,541.04472,0.2387,12.47,181.5,1.08,206.0,0.43,8.8,1,,5829.0,4.575,-0.42,0.802,0.879,295.59698,44.613892,13.607,0,candidate
8571421,K05546.01,,CANDIDATE,514.271499,0.2032,3.46,688.9,3.01,258.0,1.04,9.0,1,,6343.0,4.411,0.07,1.137,1.213,295.97278,44.645088,14.848,0,candidate
8574794,K05547.01,,CANDIDATE,571.14302,0.5041,10.06,531.3,2.22,210.0,0.46,8.5,1,,5751.0,4.514,0.21,0.943,1.06,296.9707,44.61042,14.851,0,candidate
8613769,K05550.01,,CANDIDATE,540.39267,0.3683,9.233,1780.0,3.63,206.0,0.42,15.1,1,,5693.0,4.551,-0.08,0.856,0.95,287.08969,44.792,15.959,0,candidate
9417931,K05671.01,,CANDIDATE,190.905243,0.3708,2.529,227.1,1.73,356.0,3.81,7.4,1,,6098.0,4.321,-0.26,1.131,0.976,296.97369,45.995209,13.574,0,candidate
9456887,K05677.01,,CANDIDATE,20.5142642,0.256,3.524,153.2,1.14,598.0,30.28,9.0,1,61.0,5221.0,4.422,0.18,0.936,0.843,288.13684,46.03838,14.9,0,candidate
10470779,K05796.01,,CANDIDATE,495.854189,0.031,8.65,548.6,2.41,230.0,0.67,10.9,1,3.0,5613.0,4.378,0.12,1.044,0.948,292.03522,47.684391,14.712,0,candidate
10487228,K05798.01,,CANDIDATE,318.25858,0.0281,4.39,756.0,2.03,212.0,0.48,6.0,1,,5108.0,4.596,-0.02,0.759,0.833,297.69525,47.605862,15.714,0,candidate
